protein1 protein2 combined_score
243273.MgenG_010200001110 243273.MgenG_010200002304 560
243273.MgenG_010200001110 243273.MgenG_010200001372 826
243273.MgenG_010200001110 243273.MgenG_010200000610 978
243273.MgenG_010200001110 243273.MgenG_010200002634 485
243273.MgenG_010200001110 243273.MgenG_010200002154 998
243273.MgenG_010200001110 243273.MgenG_010200000345 983
243273.MgenG_010200001110 243273.MgenG_010200003225 267
243273.MgenG_010200001110 243273.MgenG_010200000835 204
243273.MgenG_010200001110 243273.MgenG_010200003200 751
243273.MgenG_010200001110 243273.MgenG_010200000660 975
243273.MgenG_010200001110 243273.MgenG_010200001707 938
243273.MgenG_010200001110 243273.MgenG_010200000160 811
243273.MgenG_010200001110 243273.MgenG_010200000035 158
243273.MgenG_010200001110 243273.MgenG_010200002484 462
243273.MgenG_010200001110 243273.MgenG_010200002679 378
243273.MgenG_010200001110 243273.MgenG_010200002314 509
243273.MgenG_010200001110 243273.MgenG_010200002721 433
243273.MgenG_010200001110 243273.MgenG_010200001953 484
243273.MgenG_010200001110 243273.MgenG_010200003285 740
243273.MgenG_010200001110 243273.MgenG_010200001617 904
243273.MgenG_010200001110 243273.MgenG_010200001140 258
243273.MgenG_010200001110 243273.MgenG_010200000010 289
243273.MgenG_010200001110 243273.MgenG_010200001342 918
243273.MgenG_010200001110 243273.MgenG_010200002649 163
243273.MgenG_010200001110 243273.MgenG_010200000955 538
243273.MgenG_010200001110 243273.MgenG_010200000600 518
243273.MgenG_010200001110 243273.MgenG_010200003275 574
243273.MgenG_010200001110 243273.MgenG_010200001135 176
243273.MgenG_010200001110 243273.MgenG_010200001602 879
243273.MgenG_010200001110 243273.MgenG_010200002049 392
243273.MgenG_010200001110 243273.MgenG_010200001727 243
243273.MgenG_010200001110 243273.MgenG_010200000335 470
243273.MgenG_010200001110 243273.MgenG_010200000650 539
243273.MgenG_010200001110 243273.MgenG_010200003096 567
243273.MgenG_010200001110 243273.MgenG_010200002736 189
243273.MgenG_010200001110 243273.MgenG_010200000865 960
243273.MgenG_010200001110 243273.MgenG_010200002279 980
243273.MgenG_010200001110 243273.MgenG_010200001692 202
243273.MgenG_010200001110 243273.MgenG_010200001863 162
243273.MgenG_010200001110 243273.MgenG_010200002841 983
243273.MgenG_010200001110 243273.MgenG_010200002239 981
243273.MgenG_010200001110 243273.MgenG_010200001968 307
243273.MgenG_010200001110 243273.MgenG_010200002209 961
243273.MgenG_010200001110 243273.MgenG_010200000575 246
243273.MgenG_010200001110 243273.MgenG_010200000205 418
243273.MgenG_010200001110 243273.MgenG_010200001667 715
243273.MgenG_010200001110 243273.MgenG_010200002776 830
243273.MgenG_010200001110 243273.MgenG_010200001512 257
243273.MgenG_010200001110 243273.MgenG_010200002911 227
243273.MgenG_010200001110 243273.MgenG_010200001973 241
243273.MgenG_010200001110 243273.MgenG_010200000765 176
243273.MgenG_010200001110 243273.MgenG_010200001487 634
243273.MgenG_010200001110 243273.MgenG_010200003161 174
243273.MgenG_010200001110 243273.MgenG_010200001853 241
243273.MgenG_010200001110 243273.MgenG_010200000455 622
243273.MgenG_010200001110 243273.MgenG_010200003043 176
243273.MgenG_010200001110 243273.MgenG_010200001422 550
243273.MgenG_010200001110 243273.MgenG_010200002194 999
243273.MgenG_010200001110 243273.MgenG_010200003058 447
243273.MgenG_010200001110 243273.MgenG_010200000960 242
243273.MgenG_010200001110 243273.MgenG_010200000125 619
243273.MgenG_010200001110 243273.MgenG_010200002309 376
243273.MgenG_010200001110 243273.MgenG_010200002149 984
243273.MgenG_010200001110 243273.MgenG_010200001005 675
243273.MgenG_010200001110 243273.MgenG_010200001095 722
243273.MgenG_010200001110 243273.MgenG_010200002469 671
243273.MgenG_010200001110 243273.MgenG_010200001597 992
243273.MgenG_010200001110 243273.MgenG_010200001010 334
243273.MgenG_010200001110 243273.MgenG_010200001250 189
243273.MgenG_010200001110 243273.MgenG_010200000030 913
243273.MgenG_010200001110 243273.MgenG_010200002299 560
243273.MgenG_010200001110 243273.MgenG_010200001412 173
243273.MgenG_010200001110 243273.MgenG_010200000665 628
243273.MgenG_010200001110 243273.MgenG_010200000780 881
243273.MgenG_010200001110 243273.MgenG_010200000390 690
243273.MgenG_010200001110 243273.MgenG_010200001452 659
243273.MgenG_010200001110 243273.MgenG_010200000550 799
243273.MgenG_010200001110 243273.MgenG_010200000605 997
243273.MgenG_010200001110 243273.MgenG_010200002664 748
243273.MgenG_010200001110 243273.MgenG_010200002529 376
243273.MgenG_010200001110 243273.MgenG_010200000110 813
243273.MgenG_010200001110 243273.MgenG_010200003181 752
243273.MgenG_010200001110 243273.MgenG_010200002761 755
243273.MgenG_010200001110 243273.MgenG_010200001387 154
243273.MgenG_010200001110 243273.MgenG_010200001582 463
243273.MgenG_010200001110 243273.MgenG_010200000145 691
243273.MgenG_010200001110 243273.MgenG_010200002599 246
243273.MgenG_010200001110 243273.MgenG_010200000475 204
243273.MgenG_010200001110 243273.MgenG_010200002726 193
243273.MgenG_010200001110 243273.MgenG_010200000450 571
243273.MgenG_010200001110 243273.MgenG_010200002284 984
243273.MgenG_010200001110 243273.MgenG_010200003136 915
243273.MgenG_010200001110 243273.MgenG_010200001397 606
243273.MgenG_010200001110 243273.MgenG_010200001327 384
243273.MgenG_010200001110 243273.MgenG_010200002644 250
243273.MgenG_010200001110 243273.MgenG_010200000025 909
243273.MgenG_010200001110 243273.MgenG_010200001958 997
243273.MgenG_010200001110 243273.MgenG_010200001180 706
243273.MgenG_010200001110 243273.MgenG_010200001392 175
243273.MgenG_010200001110 243273.MgenG_010200001622 695
243273.MgenG_010200001110 243273.MgenG_010200002169 997
243273.MgenG_010200001110 243273.MgenG_010200000230 963
243273.MgenG_010200001110 243273.MgenG_010200002254 940
243273.MgenG_010200001110 243273.MgenG_010200000250 668
243273.MgenG_010200001110 243273.MgenG_010200000880 685
243273.MgenG_010200001110 243273.MgenG_010200002981 626
243273.MgenG_010200001110 243273.MgenG_010200000295 761
243273.MgenG_010200001110 243273.MgenG_010200001858 315
243273.MgenG_010200001110 243273.MgenG_010200000015 741
243273.MgenG_010200001110 243273.MgenG_010200000165 619
243273.MgenG_010200001110 243273.MgenG_010200003305 590
243273.MgenG_010200001110 243273.MgenG_010200002604 152
243273.MgenG_010200001110 243273.MgenG_010200000400 988
243273.MgenG_010200001110 243273.MgenG_010200002896 288
243273.MgenG_010200001110 243273.MgenG_010200002294 997
243273.MgenG_010200001110 243273.MgenG_010200002836 411
243273.MgenG_010200001110 243273.MgenG_010200001928 917
243273.MgenG_010200001110 243273.MgenG_010200002816 462
243273.MgenG_010200001110 243273.MgenG_010200003205 474
243273.MgenG_010200001110 243273.MgenG_010200000815 721
243273.MgenG_010200001110 243273.MgenG_010200002504 163
243273.MgenG_010200001110 243273.MgenG_010200000715 767
243273.MgenG_010200001110 243273.MgenG_010200001672 154
243273.MgenG_010200001110 243273.MgenG_010200001893 416
243273.MgenG_010200001110 243273.MgenG_010200001777 829
243273.MgenG_010200001110 243273.MgenG_010200001402 434
243273.MgenG_010200001110 243273.MgenG_010200000490 579
243273.MgenG_010200001110 243273.MgenG_010200000085 971
243273.MgenG_010200001110 243273.MgenG_010200000465 237
243273.MgenG_010200001110 243273.MgenG_010200000545 674
243273.MgenG_010200001110 243273.MgenG_010200000905 269
243273.MgenG_010200001110 243273.MgenG_010200002234 997
243273.MgenG_010200001110 243273.MgenG_010200000220 779
243273.MgenG_010200001110 243273.MgenG_010200000920 289
243273.MgenG_010200001110 243273.MgenG_010200001322 556
243273.MgenG_010200001110 243273.MgenG_010200002204 999
243273.MgenG_010200001110 243273.MgenG_010200002569 443
243273.MgenG_010200001110 243273.MgenG_010200002891 220
243273.MgenG_010200001110 243273.MgenG_010200000290 530
243273.MgenG_010200001110 243273.MgenG_010200003038 150
243273.MgenG_010200001110 243273.MgenG_010200002619 209
243273.MgenG_010200001110 243273.MgenG_010200002639 606
243273.MgenG_010200001110 243273.MgenG_010200001722 251
243273.MgenG_010200001110 243273.MgenG_010200002134 981
243273.MgenG_010200001110 243273.MgenG_010200000895 563
243273.MgenG_010200001110 243273.MgenG_010200002786 572
243273.MgenG_010200001110 243273.MgenG_010200000480 193
243273.MgenG_010200001110 243273.MgenG_010200002023 429
243273.MgenG_010200001110 243273.MgenG_010200001572 173
243273.MgenG_010200001110 243273.MgenG_010200000690 336
243273.MgenG_010200001110 243273.MgenG_010200002289 773
243273.MgenG_010200001110 243273.MgenG_010200000395 999
243273.MgenG_010200001110 243273.MgenG_010200002941 720
243273.MgenG_010200001110 243273.MgenG_010200001210 448
243273.MgenG_010200001110 243273.MgenG_010200001427 417
243273.MgenG_010200001110 243273.MgenG_010200001145 776
243273.MgenG_010200001110 243273.MgenG_010200003353 461
243273.MgenG_010200001110 243273.MgenG_010200001185 600
243273.MgenG_010200001110 243273.MgenG_010200002199 965
243273.MgenG_010200001110 243273.MgenG_010200000990 175
243273.MgenG_010200001110 243273.MgenG_010200002766 479
243273.MgenG_010200001110 243273.MgenG_010200003171 678
243273.MgenG_010200001110 243273.MgenG_010200001492 640
243273.MgenG_010200001110 243273.MgenG_010200002519 169
243273.MgenG_010200001110 243273.MgenG_010200002509 163
243273.MgenG_010200001110 243273.MgenG_010200000225 854
243273.MgenG_010200001110 243273.MgenG_010200003373 172
243273.MgenG_010200001110 243273.MgenG_010200001317 631
243273.MgenG_010200001110 243273.MgenG_010200000195 465
243273.MgenG_010200001110 243273.MgenG_010200001677 204
243273.MgenG_010200001110 243273.MgenG_010200000135 571
243273.MgenG_010200001110 243273.MgenG_010200000775 223
243273.MgenG_010200001110 243273.MgenG_010200000620 985
243273.MgenG_010200001110 243273.MgenG_010200002609 543
243273.MgenG_010200001110 243273.MgenG_010200000670 332
243273.MgenG_010200001110 243273.MgenG_010200003146 622
243273.MgenG_010200001110 243273.MgenG_010200000020 530
243273.MgenG_010200001110 243273.MgenG_010200002008 785
243273.MgenG_010200001110 243273.MgenG_010200000795 173
243273.MgenG_010200001110 243273.MgenG_010200003230 168
243273.MgenG_010200001110 243273.MgenG_010200001782 677
243273.MgenG_010200001110 243273.MgenG_010200001742 782
243273.MgenG_010200001110 243273.MgenG_010200002018 267
243273.MgenG_010200001110 243273.MgenG_010200000080 179
243273.MgenG_010200001110 243273.MgenG_010200002269 361
243273.MgenG_010200001110 243273.MgenG_010200003101 182
243273.MgenG_010200001110 243273.MgenG_010200002514 901
243273.MgenG_010200001110 243273.MgenG_010200002319 745
243273.MgenG_010200001110 243273.MgenG_010200000040 806
243273.MgenG_010200001110 243273.MgenG_010200001873 175
243273.MgenG_010200001110 243273.MgenG_010200001170 683
243273.MgenG_010200001110 243273.MgenG_010200000655 980
243273.MgenG_010200001110 243273.MgenG_010200002851 932
243273.MgenG_010200001110 243273.MgenG_010200002214 978
243273.MgenG_010200001110 243273.MgenG_010200000340 376
243273.MgenG_010200001110 243273.MgenG_010200002184 997
243273.MgenG_010200001110 243273.MgenG_010200001702 958
243273.MgenG_010200001110 243273.MgenG_010200000185 759
243273.MgenG_010200001110 243273.MgenG_010200001115 648
243273.MgenG_010200001110 243273.MgenG_010200000945 221
243273.MgenG_010200001110 243273.MgenG_010200002159 999
243273.MgenG_010200001110 243273.MgenG_010200000595 569
243273.MgenG_010200001110 243273.MgenG_010200003063 909
243273.MgenG_010200001110 243273.MgenG_010200000735 246
243273.MgenG_010200001110 243273.MgenG_010200002906 179
243273.MgenG_010200001110 243273.MgenG_010200002594 152
243273.MgenG_010200001110 243273.MgenG_010200000090 248
243273.MgenG_010200001110 243273.MgenG_010200002499 163
243273.MgenG_010200001110 243273.MgenG_010200000305 495
243273.MgenG_010200001110 243273.MgenG_010200003111 201
243273.MgenG_010200001110 243273.MgenG_010200002259 693
243273.MgenG_010200001110 243273.MgenG_010200002454 999
243273.MgenG_010200001110 243273.MgenG_010200000485 502
243273.MgenG_010200001110 243273.MgenG_010200002901 429
243273.MgenG_010200001110 243273.MgenG_010200000540 705
243273.MgenG_010200001115 243273.MgenG_010200000160 284
243273.MgenG_010200001115 243273.MgenG_010200000610 151
243273.MgenG_010200001115 243273.MgenG_010200000660 345
243273.MgenG_010200001115 243273.MgenG_010200000525 644
243273.MgenG_010200001115 243273.MgenG_010200000395 330
243273.MgenG_010200001115 243273.MgenG_010200001135 981
243273.MgenG_010200001115 243273.MgenG_010200000205 660
243273.MgenG_010200001115 243273.MgenG_010200001572 455
243273.MgenG_010200001115 243273.MgenG_010200000920 572
243273.MgenG_010200001115 243273.MgenG_010200002971 573
243273.MgenG_010200001115 243273.MgenG_010200001342 254
243273.MgenG_010200001115 243273.MgenG_010200001140 978
243273.MgenG_010200001115 243273.MgenG_010200000310 258
243273.MgenG_010200001115 243273.MgenG_010200002786 588
243273.MgenG_010200001115 243273.MgenG_010200001432 175
243273.MgenG_010200001115 243273.MgenG_010200001692 700
243273.MgenG_010200001115 243273.MgenG_010200002841 375
243273.MgenG_010200001115 243273.MgenG_010200001095 183
243273.MgenG_010200001115 243273.MgenG_010200002594 167
243273.MgenG_010200001115 243273.MgenG_010200000865 436
243273.MgenG_010200001115 243273.MgenG_010200000625 239
243273.MgenG_010200001115 243273.MgenG_010200001487 162
243273.MgenG_010200001115 243273.MgenG_010200001863 601
243273.MgenG_010200001115 243273.MgenG_010200001677 727
243273.MgenG_010200001115 243273.MgenG_010200000620 151
243273.MgenG_010200001115 243273.MgenG_010200001853 175
243273.MgenG_010200001115 243273.MgenG_010200001200 258
243273.MgenG_010200001115 243273.MgenG_010200000135 909
243273.MgenG_010200001115 243273.MgenG_010200001782 724
243273.MgenG_010200001115 243273.MgenG_010200003176 720
243273.MgenG_010200001115 243273.MgenG_010200000020 458
243273.MgenG_010200001115 243273.MgenG_010200000860 575
243273.MgenG_010200001115 243273.MgenG_010200001592 634
243273.MgenG_010200001115 243273.MgenG_010200000305 482
243273.MgenG_010200001115 243273.MgenG_010200002664 916
243273.MgenG_010200001115 243273.MgenG_010200000735 319
243273.MgenG_010200001115 243273.MgenG_010200001010 909
243273.MgenG_010200001115 243273.MgenG_010200000825 167
243273.MgenG_010200001115 243273.MgenG_010200000945 700
243273.MgenG_010200001115 243273.MgenG_010200002851 175
243273.MgenG_010200001115 243273.MgenG_010200000390 169
243273.MgenG_010200001115 243273.MgenG_010200001597 435
243273.MgenG_010200001115 243273.MgenG_010200000850 575
243273.MgenG_010200001115 243273.MgenG_010200000550 157
243273.MgenG_010200001115 243273.MgenG_010200001452 402
243273.MgenG_010200001115 243273.MgenG_010200000780 346
243273.MgenG_010200001115 243273.MgenG_010200001687 700
243273.MgenG_010200001115 243273.MgenG_010200001903 216
243273.MgenG_010200001115 243273.MgenG_010200000605 152
243273.MgenG_010200001115 243273.MgenG_010200000490 341
243273.MgenG_010200001115 243273.MgenG_010200001180 275
243273.MgenG_010200001115 243273.MgenG_010200000450 205
243273.MgenG_010200001115 243273.MgenG_010200000475 270
243273.MgenG_010200001115 243273.MgenG_010200001582 445
243273.MgenG_010200001115 243273.MgenG_010200002454 410
243273.MgenG_010200001115 243273.MgenG_010200003181 434
243273.MgenG_010200001115 243273.MgenG_010200002761 175
243273.MgenG_010200001115 243273.MgenG_010200001130 603
243273.MgenG_010200001115 243273.MgenG_010200001145 431
243273.MgenG_010200001115 243273.MgenG_010200002514 394
243273.MgenG_010200001115 243273.MgenG_010200002644 330
243273.MgenG_010200001115 243273.MgenG_010200001963 175
243273.MgenG_010200001115 243273.MgenG_010200000545 157
243273.MgenG_010200001115 243273.MgenG_010200000220 326
243273.MgenG_010200001115 243273.MgenG_010200000465 315
243273.MgenG_010200001115 243273.MgenG_010200001110 648
243273.MgenG_010200001115 243273.MgenG_010200001175 165
243273.MgenG_010200001115 243273.MgenG_010200002836 571
243273.MgenG_010200001115 243273.MgenG_010200001567 460
243273.MgenG_010200001115 243273.MgenG_010200001958 467
243273.MgenG_010200001115 243273.MgenG_010200001045 575
243273.MgenG_010200001115 243273.MgenG_010200000400 302
243273.MgenG_010200001115 243273.MgenG_010200000810 368
243273.MgenG_010200001115 243273.MgenG_010200002604 167
243273.MgenG_010200001115 243273.MgenG_010200001777 415
243273.MgenG_010200001115 243273.MgenG_010200000995 909
243273.MgenG_010200001115 243273.MgenG_010200000685 370
243273.MgenG_010200001115 243273.MgenG_010200002634 175
243273.MgenG_010200001115 243273.MgenG_010200001587 440
243273.MgenG_010200001115 243273.MgenG_010200000815 260
243273.MgenG_010200001115 243273.MgenG_010200001893 382
243273.MgenG_010200001115 243273.MgenG_010200001577 456
243273.MgenG_010200001115 243273.MgenG_010200002721 923
243273.MgenG_010200001115 243273.MgenG_010200000855 575
243273.MgenG_010200001130 243273.MgenG_010200000830 173
243273.MgenG_010200001130 243273.MgenG_010200000310 593
243273.MgenG_010200001130 243273.MgenG_010200002654 544
243273.MgenG_010200001130 243273.MgenG_010200001180 720
243273.MgenG_010200001130 243273.MgenG_010200003038 150
243273.MgenG_010200001130 243273.MgenG_010200001140 996
